"artist_name","artist_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness"
"Yonder Mountain String Band","588918","0.22863","0.287067","0.0832639","0.266946","-0.924794","0.0400218","0.161773","0.68118"
"The Weakerthans","589767","-0.671027","-0.945314","0.0448573","-1.08933","-1.80735","0.698617","0.137847","-0.191482"
"Yarbrough & Peoples","589802","-1.14908","1.24662","-1.20863","1.11366","-0.363448","0.244738","0.993837","2.13807"
"Buckethead","594765","-0.00207368","-2.35417","-2.18494","0.89774","-1.24933","-1.50755","1.219","-0.39488"
"Aswad","603590","0.854119","1.2448","0.466821","2.25428","-0.466675","-0.0616755","0.177873","1.21529"
"Brenda Russell","614823","1.53349","1.05081","-0.541112","-0.295347","1.27488","-0.0982096","-1.1219","0.121271"
"Four Year Strong","614933","-2.4914","-1.246","2.03025","0.29117","-0.00691759","0.300528","-0.5065","0.0590112"
"The Fratellis","615247","-2.46867","-0.15116","0.108485","0.0782083","-1.04879","0.960804","0.301834","0.475539"
"Ashlee Simpson","616296","-2.52215","0.0860406","-0.783091","0.792011","-1.549","-0.225571","1.12383","-1.27754"
"Todd Snider","616664","-0.649676","0.287616","1.69756","1.07381","-0.520913","0.993334","0.240681","0.928059"
"Tommy Sands","620578","2.68316","0.1378","1.9337","-0.183046","-1.66516","0.565075","-0.456262","-0.428531"
"Asleep at the Wheel","622379","-0.337946","1.60501","1.22146","0.0576114","-0.420664","-0.985104","-0.400042","0.186334"
"Brigitte Bardot","623518","0.794287","0.606966","-0.203315","-0.43392","0.0827718","0.828914","-0.652576","0.024322"
"Bronski Beat","624107","-1.15429","0.323941","-1.14058","1.03333","-0.015686","-0.949558","0.414032","-1.33379"
"David Ball","631078","-0.423184","1.36332","-0.418976","-0.290474","1.50638","0.122791","-1.08826","0.0654029"
"Buckwheat Zydeco","636106","-0.504012","1.38042","-0.124147","-0.669472","0.630898","-1.64383","-0.752534","0.384403"
"Buddy Greco","638960","1.05576","0.973754","1.57416","0.242537","-1.13239","0.785165","-0.362094","-0.188065"
"George Carlin","639005","0.478204","-1.42884","7.98992","8.43412","2.24907","0.82539","-1.87272","0.493313"
"Gerald Albright","647670","0.0993523","-0.168701","-0.967332","-0.47302","1.15278","-1.45302","-0.808059","0.612162"
"Camper Van Beethoven","647796","-1.08693","-0.181978","0.731919","-1.17368","-1.91503","-0.483191","0.0939603","-0.069677"
"Grandpa Jones","660246","0.711815","2.35627","0.397911","0.230444","-1.22241","0.258646","0.0521326","0.38494"
"Malcolm McLaren","667020","-0.416306","0.0755231","0.936653","1.12608","1.65554","-0.388423","-0.896286","0.744926"
"Dan Hicks & His Hot Licks","670088","1.5304","1.54244","0.471477","1.06486","-0.842346","0.589341","-0.00530905","0.607849"
"Mandrill","674262","-0.276276","1.15538","0.0136725","0.677331","-0.130593","0.0373682","0.102281","1.19608"
"Womack & Womack","680374","-0.52551","1.61684","-1.9916","1.68212","-0.360354","-0.692418","0.933287","-0.692818"
"Highway 101","681171","-0.294866","1.0911","0.297746","-0.357619","-1.72126","-0.16278","0.299236","0.299669"
"Yello","683795","-1.30344","0.36502","-0.879058","0.142859","-0.632251","-0.274008","0.40245","1.14457"
"The Williams Brothers","687081","0.303536","0.827204","-0.39578","0.0841319","1.74518","0.120739","-0.905573","0.667918"
"Tantric","743966","-1.64955","-0.349961","-0.365849","-0.420325","0.339034","0.931909","-0.242322","0.560072"
"Spiritualized","746731","0.926845","-3.16831","0.0773489","-0.43563","-0.695477","0.114269","0.074519","0.758644"
"Paul Overstreet","749273","0.3297","1.2523","-0.608659","-0.429405","-0.83231","0.23866","-0.0313576","0.363897"
"Anthony Newley","754219","2.23925","-1.52725","2.57745","0.322575","-2.27134","0.248204","-0.357384","-0.504773"
"The Fleetwoods","761706","3.19556","0.958352","-0.204588","-0.918104","0.68586","1.19362","-1.69506","-1.19651"
"Icehouse","768737","-2.18029","-0.053764","-0.855529","-0.029004","-0.240575","0.608949","0.301097","0.965515"
"Chilliwack","773383","-0.81074","-0.264529","0.295867","-0.0916041","-0.406591","0.0863939","-0.00249253","0.702445"
"J.D. Crowe & the New South","778568","0.774568","1.34498","0.412369","-0.467006","-2.02978","-0.415478","0.201811","0.280597"
"The Cowsills","784760","-0.321876","0.410794","1.18704","-0.180594","-1.86517","0.588285","0.236604","0.137294"
"Laurie Anderson","785773","2.63748","0.626404","-1.21133","0.309363","1.61668","-0.518909","-0.948794","0.77341"
"The Crests","785817","0.221074","1.24695","0.853405","-0.682095","-2.14045","0.0142685","-0.0558104","-0.433908"
"Belly","789340","-1.68258","0.133527","-0.0722116","-0.357346","0.566134","-0.978268","-0.690938","0.177564"
"Tony Williams","791318","1.3866","-2.05517","-1.72532","1.66343","-1.38916","-1.50122","1.55977","0.29051"
"Falco","793845","-1.79011","1.0499","-1.32161","1.34542","-0.953589","-0.759663","0.858686","-1.26491"
"Elizabeth Cotten","796950","3.06705","0.572157","-1.2501","0.743083","-1.9159","-0.316335","0.559941","-1.71408"
"Garth Brooks","798248","-0.817979","1.26387","0.385922","0.194021","-0.855357","0.762253","-0.0677156","0.0944545"
"Freddie McGregor","798477","-0.923002","1.31426","-0.214786","1.09859","-0.461324","0.994957","0.225436","0.811994"
"Greg Brown","800426","2.06198","0.61025","-0.73485","-0.0712251","-0.364006","0.666552","-0.389412","0.115997"
"Catch 22","803115","-2.09306","0.339522","0.909685","-0.471668","0.840267","-1.02357","-0.912389","0.113503"
"Twila Paris","803533","1.46238","-0.656892","0.122515","-0.558502","-0.527654","0.960652","-0.368499","0.0728304"
"Underworld","807949","-0.908522","-1.95998","-1.15585","0.370383","-0.611675","-0.74989","0.8425","1.90257"
"John Sebastian","814852","0.947558","1.50999","1.04372","0.381797","-1.63184","0.286581","0.160588","0.283209"
"Del Amitri","815537","-0.0621493","0.772839","-0.354561","-0.293197","-0.808709","0.793403","0.0713718","0.465039"
"Letters to Cleo","821544","-2.06312","-0.17117","0.33122","-0.617423","0.319567","0.250099","-0.539214","0.146686"
"Levon Helm","823165","-0.583354","1.04713","0.125522","-0.433292","1.05166","-0.711686","-0.994447","0.0757531"
"Horace Parlan","824879","2.48981","0.261839","-0.369744","0.273988","-0.161282","-0.916357","-0.17532","1.16614"
"Hubert Sumlin","829643","-0.79817","0.755102","1.08793","-0.390714","0.270027","-0.595167","-0.712716","0.127545"
"Lit","837886","-2.21816","-0.799713","0.967848","-0.0199717","0.821472","1.01621","-0.516585","0.425108"
"Pentangle","838559","1.90318","-0.322551","-0.838984","1.23254","-0.70987","-0.546943","0.53869","-1.15927"
"Velvet Revolver","840348","-2.11973","-2.19666","-0.121968","-1.09949","-0.293913","-0.0369226","-0.28785","0.152899"
"Peter Bjorn and John","843995","-2.1697","0.489825","-0.188428","-0.119343","0.958714","-0.836947","-0.429342","0.753208"
"Marlene Dietrich","847735","3.44024","-0.0757321","1.31565","1.98839","-0.717827","1.10628","0.0313861","-1.87321"
"Marques Houston","849405","-1.18805","0.853534","-0.546777","1.14479","-0.0287542","1.56446","0.175391","0.92233"
"RuPaul","852656","-2.28399","1.1912","-0.903236","0.374072","-0.714839","0.738037","0.514364","0.854562"
"Porcupine Tree","854203","-1.14906","-3.11898","-1.40807","0.212229","0.837412","-1.0127","0.0340251","-1.30658"
"Powerman 5000","855232","-2.81648","-0.212932","0.0369592","-0.560994","-0.624784","0.400382","-0.068972","0.142399"
"Los Reyes del Camino","855655","-0.694647","0.836264","0.021138","-0.562224","0.426272","0.153773","-0.812849","-0.167148"
"Corb Lund","860996","-1.07214","1.21116","0.360245","0.445236","-0.304932","0.0254986","0.00572334","0.674225"
"Michael Nyman","887513","3.96657","-2.31309","-1.61415","0.019069","-1.71317","-0.0786304","0.14223","-2.18271"
"Michael Henderson","887718","-0.132368","0.0738006","-0.926215","1.87695","0.371618","0.187534","0.498731","-0.83303"
"The Originals","890724","0.344303","-0.458245","0.71272","-1.30846","-0.933569","-0.334729","-0.6297","-0.578346"
"Oscar Brand","894664","0.789738","2.5789","1.51391","0.0405185","-1.28192","-1.4363","-0.474253","-0.137532"
"(hed) p.e.","897382","-2.16251","-0.684131","0.642982","0.0952483","0.873001","-0.247269","-0.858652","0.0594756"
"Mitch Hedberg","898946","-0.567809","-1.76434","8.952","7.69556","1.552","1.67956","-2.31841","-0.843213"
"The Tornados","920165","-0.410983","-0.842888","1.31168","-0.609277","-1.82489","-0.566186","0.195876","0.518882"
"Throbbing Gristle","926604","3.78482","-0.244755","-0.859153","0.473965","-0.97459","-0.639482","0.0108943","1.09553"
"The Art of Noise","930204","0.644439","-0.626176","-1.79278","0.894232","-0.189065","-0.898591","0.777973","2.25784"
"Morris Day","930642","-0.166765","0.828952","0.147378","1.18032","-0.561521","-0.388106","0.634227","1.6449"
"Tom ZÃ©","932858","-0.267848","1.46714","0.540623","-0.237488","0.204934","-0.670657","-0.980795","-0.372425"
"Tommy Bolin","933568","-0.26849","0.179904","0.542085","0.122876","-0.4813","-0.0744466","0.0980604","1.02518"
"Broadcast","937150","0.949365","-0.910513","-0.494072","-0.629577","-0.790998","1.33067","-0.253982","-0.00449901"
"The Call","940583","-0.982266","-0.013974","0.176902","-0.453121","0.393129","-1.1912","-0.545237","0.498278"
"Grupo ManÃ­a","944105","-2.26457","1.6777","0.255995","0.493812","-0.301295","-0.603883","0.250576","1.08656"
"World Party","958768","-1.99166","0.411631","0.920571","0.395181","-0.397249","-0.456524","0.26535","1.05024"
"Will Downing","960874","1.20219","-0.172459","-0.832444","-0.227784","-0.311771","1.03043","-0.0981596","0.508716"
"CeCe Winans","987922","0.134125","-0.60574","0.515371","0.257478","0.779684","0.951886","-0.619344","0.396595"
"Chino & Nacho","1471849","-2.38341","0.92479","-0.334072","0.542915","-0.173966","0.837896","0.168202","0.758679"
"Swedish House Mafia","1714462","-1.91646","-0.540463","-0.788813","-0.430311","1.58974","-0.738933","-0.865812","0.443063"
"First Aid Kit","2105633","-0.859295","-1.19537","0.092708","-0.153704","0.559728","1.61317","-0.3825","0.384202"
"Washed Out","2136598","-1.25335","-2.01866","0.189499","-0.225863","-0.443838","1.15312","0.08937","0.677915"
"Emeli SandÃ©","2365018","0.18636","-0.242193","-0.854495","-0.377264","0.360157","2.00032","-0.45154","0.158927"
"Of Mice & Men","2376287","-1.51399","-1.77327","0.38568","-0.672858","-0.84024","1.78784","-0.0630457","-0.102322"
"Pistol Annies","2744416","-1.3195","-0.346847","0.0154132","-0.170069","-0.702686","1.43657","0.115948","0.315576"
"The Internet","2825107","0.0722744","0.154664","-2.04919","2.241","0.248416","1.14543","0.581522","-1.02106"
"Wild Party","2855520","-1.9525","0.0866079","-0.4894","-0.788025","-0.225057","0.725377","-0.186444","0.225297"
"Magic!","3211361","-2.77703","0.916436","-0.27466","-0.487221","1.02161","-0.826991","-0.792769","0.0027833"
"Boyzone","3214680","-1.1202","0.194415","-0.322907","-0.961737","1.15919","-0.195753","-1.18489","-0.429954"
"Anthony Lewis","3268224","4.61526","0.870299","1.48547","0.324456","-1.35798","0.578326","-0.733853","-0.373391"
"The Oh Hellos","3366296","0.276242","-0.335052","-1.09173","-0.222147","-0.61412","2.14487","0.0821669","0.322924"
"Petit Biscuit","3413218","0.650048","-0.452086","-1.74404","0.105317","0.587313","0.686985","-0.518903","0.369476"
"TrÃ©bol Clan","14658","-1.43683","0.934206","-1.62294","1.34863","-0.500166","0.236131","0.750862","-1.22443"
"Teenage Fanclub","15694","-0.37521","-1.38368","-0.471658","0.461237","0.254094","-1.2785","-0.0445172","-1.50839"
"Terence Trent D'Arby","17877","-0.74131","1.59889","-1.10965","0.311776","-0.653456","0.65228","0.297826","0.763057"
"Patti LuPone","17937","2.48049","0.297274","0.901122","0.792616","-0.533672","0.3905","-0.255638","0.518696"
"Technotronic","25899","-2.38507","0.960875","-2.35125","1.76415","-0.399172","-0.353733","1.23921","-0.43542"
"AndraÃ© Crouch","31263","1.12516","0.104637","0.428626","-0.516663","0.676314","-0.222172","-0.957478","0.112967"
"Angie Stone","38805","-1.19523","1.03834","-1.37222","2.3765","-0.498075","0.257752","0.777115","-1.12266"
"Susan Tedeschi","43520","0.805334","-1.15545","1.66579","0.824021","-0.13578","1.01675","-0.214482","0.416824"
"Bilal","57280","0.0430445","0.060715","-1.36932","2.21226","0.313995","1.17557","0.384078","-1.22155"
"Ibrahim Ferrer","78242","0.902111","0.325021","-0.909718","0.352666","-0.190531","2.04241","0.0326455","0.740328"
"Bounty Killer","78758","-1.89201","1.43898","0.349739","1.54048","-0.850235","0.519367","0.383462","0.973227"
"Ian Dury","90188","-0.943379","1.71179","-1.01594","0.123467","-0.627406","0.107643","0.306321","0.940599"
"Kings of Convenience","94861","-0.16256","1.29722","-0.724903","-0.360606","-0.203451","0.152056","-0.453298","0.0254919"
"Jaci Velasquez","104217","0.831522","-0.791289","-0.168341","-0.950638","0.117639","1.25798","-0.767463","-0.259525"
"Christopher Williams","115544","-1.11762","0.771877","-0.535316","0.0982087","0.064773","-0.231383","-0.0279971","0.85287"
"LSG","115554","-0.376772","0.557108","-0.595993","0.396835","0.283686","0.929803","-0.110179","0.681227"
"Ewan MacColl","154533","3.14312","1.50173","0.636407","-0.326699","-1.87481","0.248965","-0.26838","-0.304312"
"Eric Burdon","154548","0.0110304","1.04611","-1.35103","1.69332","0.840579","-1.56234","0.205736","-0.788135"
"Stacy Lattisaw","178750","-0.316824","0.495018","-0.364599","-0.411882","-0.053947","-0.206137","-0.339644","0.332283"
"John Travolta","192840","-1.65018","0.0965351","1.46248","1.29037","1.33232","0.112549","-0.724982","0.594301"
"Macy Gray","232869","-0.999362","-0.265495","-0.771087","-0.114979","-0.544131","2.01694","0.188043","0.473782"
"Wilbur Ware","255770","3.00278","0.225142","-0.944494","1.29276","0.686082","-2.10837","-0.130586","-0.974978"
"Roy Haynes","290464","1.30212","0.211219","-1.0769","1.08063","-0.784436","-0.962963","0.739531","-0.787066"
"Jerry Douglas","327130","1.21558","0.190711","-0.139776","-0.250988","-1.62345","-1.13852","0.357122","0.989532"
"The Skyliners","423095","1.04277","0.162859","0.879043","-0.975438","-0.698736","1.05388","-0.672461","-0.401685"
"Morgana King","501436","3.8462","0.756262","0.402729","-0.120618","-1.38771","1.85737","-0.287524","-0.0698635"
"Taio Cruz","570155","-2.87032","0.757221","-0.943553","-0.367778","-0.178391","0.638664","-0.00394422","0.435346"
"Gloria Lynne","664883","1.6718","0.743483","1.41573","-0.158917","0.699137","-0.129063","-1.26555","-0.23692"
"Within Temptation","671204","-1.46147","-2.7875","-0.959988","0.109902","-0.988218","1.13205","0.564653","-1.9071"
"Zero 7","696668","0.283597","-1.02243","-1.21579","-0.401063","0.266118","0.439064","-0.255872","0.620699"
"Kronos Quartet","775212","3.85324","-1.83003","-1.00305","-0.186058","-0.428277","0.205591","-0.340756","0.626095"
"Jan Hammer","809357","0.930537","-0.6375","0.770741","1.15713","-0.512814","-1.13313","0.271825","1.48478"
"Grizzly Bear","818702","-0.28813","-1.52521","-1.09936","-0.669432","-1.07161","0.913759","0.294429","0.593501"
"Louie Ramirez","827224","-0.0397705","1.64997","0.210771","-0.3438","-0.455628","-0.554422","-0.421809","0.112358"
"Kay Starr","857203","0.485968","1.40159","1.5769","0.184839","-1.40662","-0.0518713","-0.220642","-0.128488"
"Stone Poneys","937628","1.56501","0.65913","0.492611","-1.04007","0.635188","0.129505","-1.35317","-0.546203"
"Dan the Automator","953102","-0.673241","0.37042","0.381305","1.27132","1.71948","0.185216","-0.979702","0.581009"
"Cash Cash","1035160","-2.63405","-0.914125","0.210657","1.77967","1.42134","0.0375618","-0.62019","-2.10925"
"Bombay Bicycle Club","1055021","-0.785184","0.136665","-1.10393","-0.309573","0.213292","1.06224","-0.271317","0.399728"
"Zhu","1902858","-1.58233","0.110067","-2.0302","1.45764","-0.0890753","0.630602","0.733032","-1.12596"
"Teyana Taylor","1984584","-1.01042","-0.600089","-0.582908","2.59728","-0.633325","1.24502","0.510295","-1.62758"
"Josh Abbott Band","2003453","-1.20277","-0.436939","-0.260811","-1.14276","0.70117","0.198594","-0.961124","-0.343853"
"Tyler Farr","2690165","-2.2003","-0.305179","-0.389937","-1.09114","-0.398493","0.665296","-0.295259","-0.118536"
"Nico & Vinz","3228134","-2.03447","0.479845","-0.395654","0.159151","0.0581718","1.08608","-0.0201805","0.544959"
"T-Bone Walker","3829","1.04662","1.55923","-0.819285","-0.385669","1.47578","0.447941","-1.28447","-0.0811142"
"Semisonic","6310","-1.40098","-0.63082","-0.712589","-0.448813","0.243027","1.23405","-0.163906","0.573788"
"T. Graham Brown","7974","0.18787","1.76354","-0.713092","-0.173212","1.05797","0.405826","-0.869608","0.191729"
"Taproot","9787","-1.7994","-0.652182","-0.565518","-0.624721","-0.302577","0.0643069","-0.0342137","0.750638"
"Trans-Siberian Orchestra","14757","0.511618","-2.0655","-1.40046","0.0429049","-2.32027","-1.36314","1.00349","-1.37176"
"Tony Orlando","16235","-0.345916","0.829052","0.228983","-0.349917","-0.34738","-0.0768743","-0.645741","-0.160485"
"Stars of the Lid","18862","6.01746","-3.64762","-1.71768","-0.0996353","-0.266524","0.960729","-0.318035","1.00359"
"Sizzla","20740","-1.72368","0.741281","-0.0350441","0.991313","0.196459","0.6097","-0.287649","0.402557"
"Paul Quinichette","28015","1.98988","0.143437","0.253155","0.332676","1.1247","-1.20684","-0.603866","1.15605"
"Sneaker Pimps","28432","-0.916587","-1.0438","-1.17531","-0.0256967","0.361271","-1.70735","-0.238295","-1.93263"
"Texas","32433","-1.57171","0.415723","-0.473694","-0.228593","1.78324","0.134365","-0.994465","0.332667"
"Andy Griggs","33481","-0.653359","-0.467338","-0.164508","-0.971585","-0.601608","0.635138","-0.364857","-0.245588"
